questionId,title,titleSlug,isPaidOnly,difficulty,likes,dislikes,categoryTitle,acRate,frontendQuestionId,paidOnly,topicTags,hasSolution,hasVideoSolution,acRateRaw,totalAccepted,totalSubmission,likes ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,FALSE,Medium,778,116,Algorithms,0.658,1375,FALSE,Array;,FALSE,FALSE,65.84816332,43255,65689,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,FALSE,Medium,2312,149,Algorithms,0.585,1376,FALSE,Tree;Depth-First Search;Breadth-First Search;,FALSE,FALSE,58.45134031,116483,199281,15.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,Frog Position After T Seconds,frog-position-after-t-seconds,FALSE,Hard,533,110,Algorithms,0.361,1377,FALSE,Tree;Depth-First Search;Breadth-First Search;Graph;,FALSE,FALSE,36.07320049,22176,61475,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,TRUE,Easy,80,32,Database,0.914,1378,TRUE,Database;,FALSE,FALSE,91.38879437,32231,35268,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,FALSE,Easy,1326,1669,Algorithms,0.871,1379,FALSE,Tree;Depth-First Search;Breadth-First Search;Binary Tree;,TRUE,FALSE,87.10430642,170106,195290,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,FALSE,Easy,1184,69,Algorithms,0.705,1380,FALSE,Array;Matrix;,FALSE,FALSE,70.4849563,72903,103431,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,Design a Stack With Increment Operation,design-a-stack-with-increment-operation,FALSE,Medium,1376,75,Algorithms,0.774,1381,FALSE,Array;Stack;Design;,FALSE,FALSE,77.35549664,79950,103354,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,Balance a Binary Search Tree,balance-a-binary-search-tree,FALSE,Medium,2226,60,Algorithms,0.806,1382,FALSE,Divide and Conquer;Greedy;Tree;Depth-First Search;Binary Search Tree;Binary Tree;,FALSE,FALSE,80.62045513,106211,131742,37.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,Maximum Performance of a Team,maximum-performance-of-a-team,FALSE,Hard,2612,69,Algorithms,0.49,1383,FALSE,Array;Greedy;Sorting;Heap (Priority Queue);,TRUE,FALSE,48.98906478,81266,165886,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,Total Sales Amount by Year,total-sales-amount-by-year,TRUE,Hard,182,87,Database,0.676,1384,TRUE,Database;,FALSE,FALSE,67.55006207,12515,18527,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,FALSE,Easy,567,2158,Algorithms,0.653,1385,FALSE,Array;Two Pointers;Binary Search;Sorting;,FALSE,FALSE,65.30175217,65258,99933,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,Cinema Seat Allocation,cinema-seat-allocation,FALSE,Medium,622,318,Algorithms,0.407,1386,FALSE,Array;Hash Table;Greedy;Bit Manipulation;,FALSE,FALSE,40.71714021,33419,82075,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,Sort Integers by The Power Value,sort-integers-by-the-power-value,FALSE,Medium,1060,99,Algorithms,0.699,1387,FALSE,Dynamic Programming;Memoization;Sorting;,FALSE,FALSE,69.91247502,64381,92088,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,Pizza With 3n Slices,pizza-with-3n-slices,FALSE,Hard,704,12,Algorithms,0.5,1388,FALSE,Array;Dynamic Programming;Greedy;Heap (Priority Queue);,FALSE,FALSE,49.99553292,11192,22386,58.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,Create Target Array in the Given Order,create-target-array-in-the-given-order,FALSE,Easy,1282,1354,Algorithms,0.858,1389,FALSE,Array;Simulation;,FALSE,FALSE,85.80075001,163591,190664,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,Four Divisors,four-divisors,FALSE,Medium,263,158,Algorithms,0.412,1390,FALSE,Array;Math;,FALSE,FALSE,41.20986723,22937,55659,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,FALSE,Medium,632,266,Algorithms,0.47,1391,FALSE,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix;,FALSE,FALSE,46.99624531,22530,47940,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,Longest Happy Prefix,longest-happy-prefix,FALSE,Hard,834,27,Algorithms,0.449,1392,FALSE,String;Rolling Hash;String Matching;Hash Function;,FALSE,FALSE,44.94945835,24813,55202,30.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,Capital Gain/Loss,capital-gainloss,FALSE,Medium,432,32,Database,0.911,1393,FALSE,Database;,FALSE,FALSE,91.10444864,52570,57703,13.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,Find Lucky Integer in an Array,find-lucky-integer-in-an-array,FALSE,Easy,778,22,Algorithms,0.635,1394,FALSE,Array;Hash Table;Counting;,TRUE,FALSE,63.51811731,78865,124162,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,Count Number of Teams,count-number-of-teams,FALSE,Medium,2207,169,Algorithms,0.683,1395,FALSE,Array;Dynamic Programming;Binary Indexed Tree;,FALSE,FALSE,68.3069658,94599,138491,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,Design Underground System,design-underground-system,FALSE,Medium,2240,110,Algorithms,0.736,1396,FALSE,Hash Table;String;Design;,TRUE,FALSE,73.64739402,149921,203567,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,Find All Good Strings,find-all-good-strings,FALSE,Hard,354,115,Algorithms,0.422,1397,FALSE,String;Dynamic Programming;String Matching;,FALSE,FALSE,42.20387143,4753,11262,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,Customers Who Bought Products A and B but Not C,customers-who-bought-products-a-and-b-but-not-c,TRUE,Medium,216,12,Database,0.778,1398,TRUE,Database;,FALSE,FALSE,77.76113731,34788,44737,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,Count Largest Group,count-largest-group,FALSE,Easy,313,724,Algorithms,0.671,1399,FALSE,Hash Table;Math;,FALSE,FALSE,67.07066313,33923,50578,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,Construct K Palindrome Strings,construct-k-palindrome-strings,FALSE,Medium,823,77,Algorithms,0.633,1400,FALSE,Hash Table;String;Greedy;Counting;,FALSE,FALSE,63.28966699,41356,65344,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,FALSE,Medium,256,59,Algorithms,0.442,1401,FALSE,Math;Geometry;,FALSE,FALSE,44.16937842,10723,24277,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,Reducing Dishes,reducing-dishes,FALSE,Hard,1224,155,Algorithms,0.72,1402,FALSE,Array;Dynamic Programming;Greedy;Sorting;,FALSE,FALSE,72.03520284,46326,64311,7.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,FALSE,Easy,418,420,Algorithms,0.722,1403,FALSE,Array;Greedy;Sorting;,FALSE,FALSE,72.23091568,55391,76686,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,FALSE,Medium,582,50,Algorithms,0.519,1404,FALSE,String;Bit Manipulation;,FALSE,FALSE,51.89313486,29563,56969,11.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,Longest Happy String,longest-happy-string,FALSE,Medium,1459,210,Algorithms,0.573,1405,FALSE,String;Greedy;Heap (Priority Queue);,FALSE,FALSE,57.30474946,57444,100243,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,Stone Game III,stone-game-iii,FALSE,Hard,1118,26,Algorithms,0.598,1406,FALSE,Array;Math;Dynamic Programming;Game Theory;,FALSE,FALSE,59.79682654,39909,66741,43.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,Top Travellers,top-travellers,FALSE,Easy,308,33,Database,0.695,1407,FALSE,Database;,FALSE,FALSE,69.45836497,54886,79020,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,String Matching in an Array,string-matching-in-an-array,FALSE,Easy,615,77,Algorithms,0.638,1408,FALSE,Array;String;String Matching;,FALSE,FALSE,63.84381815,61185,95835,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,Queries on a Permutation With Key,queries-on-a-permutation-with-key,FALSE,Medium,375,557,Algorithms,0.832,1409,FALSE,Array;Binary Indexed Tree;Simulation;,FALSE,FALSE,83.23748274,40381,48513,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,HTML Entity Parser,html-entity-parser,FALSE,Medium,145,281,Algorithms,0.522,1410,FALSE,Hash Table;String;,FALSE,FALSE,52.17391304,20028,38387,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,FALSE,Hard,881,45,Algorithms,0.622,1411,FALSE,Dynamic Programming;,FALSE,FALSE,62.23482413,27107,43556,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,TRUE,Hard,171,13,Database,0.631,1412,TRUE,Database;,FALSE,FALSE,63.0508361,18815,29841,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,FALSE,Easy,1159,246,Algorithms,0.685,1413,FALSE,Array;Prefix Sum;,TRUE,FALSE,68.54479616,79124,115434,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,FALSE,Medium,795,55,Algorithms,0.654,1414,FALSE,Greedy;,FALSE,FALSE,65.41750745,34040,52035,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,FALSE,Medium,761,19,Algorithms,0.719,1415,FALSE,String;Backtracking;,FALSE,FALSE,71.94590533,28728,39930,40.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,Restore The Array,restore-the-array,FALSE,Hard,427,14,Algorithms,0.383,1416,FALSE,String;Dynamic Programming;,FALSE,FALSE,38.29775006,13328,34801,30.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,Reformat The String,reformat-the-string,FALSE,Easy,442,82,Algorithms,0.559,1417,FALSE,String;,FALSE,FALSE,55.86735625,45909,82175,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,FALSE,Medium,242,381,Algorithms,0.737,1418,FALSE,Array;Hash Table;String;Sorting;Ordered Set;,FALSE,FALSE,73.66126367,20950,28441,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,FALSE,Medium,741,55,Algorithms,0.498,1419,FALSE,String;Counting;,FALSE,FALSE,49.7919149,28834,57909,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,FALSE,Hard,452,10,Algorithms,0.637,1420,FALSE,Dynamic Programming;,FALSE,FALSE,63.67364168,10559,16583,45.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,NPV Queries,npv-queries,TRUE,Easy,35,255,Database,0.84,1421,TRUE,Database;,FALSE,FALSE,84.04451138,20090,23904,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,FALSE,Easy,535,31,Algorithms,0.578,1422,FALSE,String;,FALSE,FALSE,57.81292985,42030,72700,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,FALSE,Medium,4741,175,Algorithms,0.523,1423,FALSE,Array;Sliding Window;Prefix Sum;,TRUE,FALSE,52.29003611,203432,389050,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Diagonal Traverse II,diagonal-traverse-ii,FALSE,Medium,933,80,Algorithms,0.503,1424,FALSE,Array;Sorting;Heap (Priority Queue);,FALSE,FALSE,50.2885251,44881,89247,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,Constrained Subsequence Sum,constrained-subsequence-sum,FALSE,Hard,968,40,Algorithms,0.473,1425,FALSE,Array;Dynamic Programming;Queue;Sliding Window;Heap (Priority Queue);Monotonic Queue;,FALSE,FALSE,47.34809253,21943,46344,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,Counting Elements,counting-elements,TRUE,Easy,89,21,Algorithms,0.596,1426,TRUE,Array;Hash Table;,TRUE,FALSE,59.55168821,90886,152617,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,Perform String Shifts,perform-string-shifts,TRUE,Easy,167,3,Algorithms,0.542,1427,TRUE,Array;Math;String;,TRUE,FALSE,54.19332448,71830,132544,55.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,TRUE,Medium,1017,118,Algorithms,0.53,1428,TRUE,Array;Binary Search;Matrix;Interactive;,TRUE,FALSE,52.97120114,156915,296227,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,First Unique Number,first-unique-number,TRUE,Medium,462,23,Algorithms,0.526,1429,TRUE,Array;Hash Table;Design;Queue;Data Stream;,TRUE,FALSE,52.62387403,75129,142766,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,TRUE,Medium,174,12,Algorithms,0.461,1430,TRUE,Tree;Depth-First Search;Breadth-First Search;Binary Tree;,FALSE,FALSE,46.11879251,41494,89972,14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,FALSE,Easy,1970,300,Algorithms,0.875,1431,FALSE,Array;,FALSE,FALSE,87.54478573,347945,397448,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,FALSE,Medium,158,205,Algorithms,0.43,1432,FALSE,Math;Greedy;,FALSE,FALSE,43.01316431,13233,30765,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,Check If a String Can Break Another String,check-if-a-string-can-break-another-string,FALSE,Medium,571,116,Algorithms,0.687,1433,FALSE,String;Greedy;Sorting;,FALSE,FALSE,68.73508857,32555,47363,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Number of Ways to Wear Different Hats to Each Other,number-of-ways-to-wear-different-hats-to-each-other,FALSE,Hard,696,8,Algorithms,0.427,1434,FALSE,Array;Dynamic Programming;Bit Manipulation;Bitmask;,FALSE,FALSE,42.71813169,10536,24664,87.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,Create a Session Bar Chart,create-a-session-bar-chart,TRUE,Easy,125,221,Database,0.782,1435,TRUE,Database;,FALSE,FALSE,78.22247114,18157,23212,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,Destination City,destination-city,FALSE,Easy,1120,60,Algorithms,0.776,1436,FALSE,Hash Table;String;,FALSE,FALSE,77.63789765,111068,143059,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,FALSE,Easy,461,199,Algorithms,0.592,1437,FALSE,Array;,TRUE,FALSE,59.23237308,61931,104556,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,FALSE,Medium,2597,110,Algorithms,0.479,1438,FALSE,Array;Queue;Sliding Window;Heap (Priority Queue);Ordered Set;Monotonic Queue;,FALSE,FALSE,47.91982702,99506,207651,23.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Find the Kth Smallest Sum of a Matrix With Sorted Rows,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,FALSE,Hard,959,14,Algorithms,0.613,1439,FALSE,Array;Binary Search;Heap (Priority Queue);Matrix;,FALSE,FALSE,61.32380389,26942,43934,68.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Evaluate Boolean Expression,evaluate-boolean-expression,TRUE,Medium,158,10,Database,0.763,1440,TRUE,Database;,FALSE,FALSE,76.34883823,17447,22852,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Build an Array With Stack Operations,build-an-array-with-stack-operations,FALSE,Medium,52,7,Algorithms,0.713,1441,FALSE,Array;Stack;Simulation;,FALSE,FALSE,71.28308279,67334,94460,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,FALSE,Medium,1055,48,Algorithms,0.755,1442,FALSE,Array;Hash Table;Math;Bit Manipulation;Prefix Sum;,FALSE,FALSE,75.51418627,28638,37924,21.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,FALSE,Medium,1122,92,Algorithms,0.56,1443,FALSE,Hash Table;Tree;Depth-First Search;Breadth-First Search;,FALSE,FALSE,55.98368087,32110,57356,12.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,Number of Ways of Cutting a Pizza,number-of-ways-of-cutting-a-pizza,FALSE,Hard,522,20,Algorithms,0.555,1444,FALSE,Array;Dynamic Programming;Memoization;Matrix;,FALSE,FALSE,55.49054114,12613,22730,26.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Apples & Oranges,apples-oranges,TRUE,Medium,181,17,Database,0.913,1445,TRUE,Database;,FALSE,FALSE,91.34193481,34973,38288,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
