questionId,title,titleSlug,isPaidOnly,difficulty,likes,dislikes,categoryTitle,acRate,frontendQuestionId,paidOnly,topicTags,hasSolution,hasVideoSolution,acRateRaw,totalAccepted,totalSubmission,likes ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,TRUE,Medium,71,39,Algorithms,0.63,1538,TRUE,Array;Math;Interactive;,FALSE,FALSE,63.01152165,1586,2517,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,Can Convert String in K Moves,can-convert-string-in-k-moves,FALSE,Medium,298,245,Algorithms,0.33,1540,FALSE,Hash Table;String;,FALSE,FALSE,33.0430049,14568,44088,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,FALSE,Medium,764,165,Algorithms,0.498,1541,FALSE,String;Stack;Greedy;,FALSE,FALSE,49.82271257,35269,70788,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,FALSE,Medium,620,43,Algorithms,0.582,1545,FALSE,String;Recursion;,FALSE,FALSE,58.18478816,28496,48975,14.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,FALSE,Medium,859,21,Algorithms,0.472,1546,FALSE,Array;Hash Table;Greedy;Prefix Sum;,FALSE,FALSE,47.232234,22671,47999,40.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,The Most Recent Orders for Each Product,the-most-recent-orders-for-each-product,TRUE,Medium,87,9,Database,0.679,1549,TRUE,Database;,FALSE,FALSE,67.92254183,18064,26595,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,FALSE,Medium,1001,150,Algorithms,0.811,1551,FALSE,Math;,TRUE,FALSE,81.05457868,72740,89742,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,Magnetic Force Between Two Balls,magnetic-force-between-two-balls,FALSE,Medium,1448,90,Algorithms,0.567,1552,FALSE,Array;Binary Search;Sorting;,FALSE,FALSE,56.69907754,34113,60165,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,Strings Differ by One Character,strings-differ-by-one-character,TRUE,Medium,331,75,Algorithms,0.438,1554,TRUE,Hash Table;String;Rolling Hash;Hash Function;,FALSE,FALSE,43.80277796,20593,47013,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,Bank Account Summary,bank-account-summary,TRUE,Medium,103,23,Database,0.53,1555,TRUE,Database;,FALSE,FALSE,52.95284731,12544,23689,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,Minimum Number of Vertices to Reach All Nodes,minimum-number-of-vertices-to-reach-all-nodes,FALSE,Medium,1861,67,Algorithms,0.795,1557,FALSE,Graph;,FALSE,FALSE,79.53452289,76887,96672,27.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,FALSE,Medium,482,25,Algorithms,0.643,1558,FALSE,Array;Greedy;,FALSE,FALSE,64.31457762,16871,26232,19.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,FALSE,Medium,783,23,Algorithms,0.481,1559,FALSE,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix;,FALSE,FALSE,48.1162988,28928,60121,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,FALSE,Medium,824,104,Algorithms,0.785,1561,FALSE,Array;Math;Greedy;Sorting;Game Theory;,FALSE,FALSE,78.50108028,55954,71278,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,Find Latest Group of Size M,find-latest-group-of-size-m,FALSE,Medium,540,113,Algorithms,0.424,1562,FALSE,Array;Binary Search;Simulation;,FALSE,FALSE,42.43846265,14741,34735,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,TRUE,Medium,292,20,Algorithms,0.671,1564,TRUE,Array;Greedy;Sorting;,TRUE,FALSE,67.06502122,13749,20501,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,FALSE,Medium,1868,49,Algorithms,0.436,1567,FALSE,Array;Dynamic Programming;Greedy;,FALSE,FALSE,43.64707159,72406,165891,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,TRUE,Medium,975,130,Algorithms,0.903,1570,TRUE,Array;Hash Table;Two Pointers;Design;,TRUE,FALSE,90.34504261,173859,192439,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,Number of Ways to Split a String,number-of-ways-to-split-a-string,FALSE,Medium,525,63,Algorithms,0.324,1573,FALSE,Math;String;,FALSE,FALSE,32.39003475,21907,67635,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,FALSE,Medium,1232,44,Algorithms,0.365,1574,FALSE,Array;Two Pointers;Binary Search;Stack;Monotonic Stack;,FALSE,FALSE,36.47285355,22162,60763,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,FALSE,Medium,276,49,Algorithms,0.398,1577,FALSE,Array;Hash Table;Math;Two Pointers;,FALSE,FALSE,39.84228403,16774,42099,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,Minimum Time to Make Rope Colorful,minimum-time-to-make-rope-colorful,FALSE,Medium,2558,72,Algorithms,0.638,1578,FALSE,Array;String;Dynamic Programming;Greedy;,TRUE,FALSE,63.77529591,133604,209500,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,TRUE,Medium,146,2,Algorithms,0.635,1580,TRUE,Array;Greedy;Sorting;,FALSE,FALSE,63.54184717,3667,5771,73.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,Count Unhappy Friends,count-unhappy-friends,FALSE,Medium,199,668,Algorithms,0.597,1583,FALSE,Array;Simulation;,FALSE,FALSE,59.74466807,19889,33290,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,Min Cost to Connect All Points,min-cost-to-connect-all-points,FALSE,Medium,2992,79,Algorithms,0.644,1584,FALSE,Array;Union Find;Minimum Spanning Tree;,TRUE,FALSE,64.39556714,129173,200593,37.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,Binary Search Tree Iterator II,binary-search-tree-iterator-ii,TRUE,Medium,236,28,Algorithms,0.708,1586,TRUE,Stack;Tree;Design;Binary Search Tree;Binary Tree;Iterator;,TRUE,FALSE,70.81803407,11765,16613,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,FALSE,Medium,569,27,Algorithms,0.369,1589,FALSE,Array;Greedy;Sorting;Prefix Sum;,FALSE,FALSE,36.94171083,14152,38309,21.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,Make Sum Divisible by P,make-sum-divisible-by-p,FALSE,Medium,1074,45,Algorithms,0.281,1590,FALSE,Array;Hash Table;Prefix Sum;,FALSE,FALSE,28.12765957,18508,65799,23.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,FALSE,Medium,650,25,Algorithms,0.551,1593,FALSE,Hash Table;String;Backtracking;,FALSE,FALSE,55.06371244,23162,42064,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,Maximum Non Negative Product in a Matrix,maximum-non-negative-product-in-a-matrix,FALSE,Medium,635,30,Algorithms,0.33,1594,FALSE,Array;Dynamic Programming;Matrix;,FALSE,FALSE,33.03190642,18666,56509,21.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,The Most Frequently Ordered Products for Each Customer,the-most-frequently-ordered-products-for-each-customer,TRUE,Medium,181,15,Database,0.851,1596,TRUE,Database;,FALSE,FALSE,85.10055183,22978,27001,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,FALSE,Medium,79,221,Algorithms,0.437,1599,FALSE,Array;Simulation;,FALSE,FALSE,43.68808198,10275,23519,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,Throne Inheritance,throne-inheritance,FALSE,Medium,207,261,Algorithms,0.637,1600,FALSE,Hash Table;Tree;Depth-First Search;Design;,FALSE,FALSE,63.71641791,12807,20100,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,TRUE,Medium,283,9,Algorithms,0.753,1602,TRUE,Tree;Breadth-First Search;Binary Tree;,TRUE,TRUE,75.32304652,19819,26312,31.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Alert Using Same Key-Card Three or More Times in a One Hour Period,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,FALSE,Medium,214,332,Algorithms,0.474,1604,FALSE,Array;Hash Table;String;Sorting;,FALSE,FALSE,47.40140268,26021,54895,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,FALSE,Medium,1073,30,Algorithms,0.781,1605,FALSE,Array;Greedy;Matrix;,FALSE,FALSE,78.07672234,29919,38320,35.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Even Odd Tree,even-odd-tree,FALSE,Medium,846,48,Algorithms,0.536,1609,FALSE,Tree;Breadth-First Search;Binary Tree;,FALSE,FALSE,53.58772642,38282,71438,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,TRUE,Medium,115,21,Algorithms,0.698,1612,TRUE,Tree;Depth-First Search;Binary Tree;,FALSE,FALSE,69.84146491,5683,8137,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Find the Missing IDs,find-the-missing-ids,TRUE,Medium,169,24,Database,0.758,1613,TRUE,Database;,FALSE,FALSE,75.8258172,13199,17407,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,Maximal Network Rank,maximal-network-rank,FALSE,Medium,924,165,Algorithms,0.58,1615,FALSE,Graph;,FALSE,FALSE,58.01859705,52537,90552,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,Split Two Strings to Make Palindrome,split-two-strings-to-make-palindrome,FALSE,Medium,572,216,Algorithms,0.313,1616,FALSE,Two Pointers;String;,FALSE,FALSE,31.3284741,18438,58855,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,Maximum Font to Fit a Sentence in a Screen,maximum-font-to-fit-a-sentence-in-a-screen,TRUE,Medium,92,20,Algorithms,0.59,1618,TRUE,Array;String;Binary Search;Interactive;,FALSE,FALSE,59.04653095,5685,9628,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,Coordinate With Maximum Network Quality,coordinate-with-maximum-network-quality,FALSE,Medium,64,225,Algorithms,0.373,1620,FALSE,Array;Enumeration;,FALSE,FALSE,37.30021598,6908,18520,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,Number of Sets of K Non-Overlapping Line Segments,number-of-sets-of-k-non-overlapping-line-segments,FALSE,Medium,370,38,Algorithms,0.423,1621,FALSE,Math;Dynamic Programming;,FALSE,FALSE,42.27760393,7566,17896,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Lexicographically Smallest String After Applying Operations,lexicographically-smallest-string-after-applying-operations,FALSE,Medium,266,243,Algorithms,0.66,1625,FALSE,String;Breadth-First Search;,FALSE,FALSE,66.01053668,11402,17273,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Best Team With No Conflicts,best-team-with-no-conflicts,FALSE,Medium,961,30,Algorithms,0.411,1626,FALSE,Array;Dynamic Programming;Sorting;,FALSE,FALSE,41.10862389,21670,52714,32.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,Design an Expression Tree With Evaluate Function,design-an-expression-tree-with-evaluate-function,TRUE,Medium,438,67,Algorithms,0.826,1628,TRUE,Math;Stack;Tree;Design;Binary Tree;,FALSE,FALSE,82.56556699,21974,26614,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Arithmetic Subarrays,arithmetic-subarrays,FALSE,Medium,802,86,Algorithms,0.799,1630,FALSE,Array;Sorting;,FALSE,FALSE,79.84899716,41560,52046,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Path With Minimum Effort,path-with-minimum-effort,FALSE,Medium,3598,147,Algorithms,0.553,1631,FALSE,Array;Binary Search;Depth-First Search;Breadth-First Search;Union Find;Heap (Priority Queue);Matrix;,TRUE,FALSE,55.27161017,126482,228832,24.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,Add Two Polynomials Represented as Linked Lists,add-two-polynomials-represented-as-linked-lists,TRUE,Medium,109,6,Algorithms,0.532,1634,TRUE,Linked List;Math;Two Pointers;,FALSE,FALSE,53.23451105,7398,13897,18.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Widest Vertical Area Between Two Points Containing No Points,widest-vertical-area-between-two-points-containing-no-points,FALSE,Medium,233,608,Algorithms,0.842,1637,FALSE,Array;Sorting;,FALSE,FALSE,84.21455749,34085,40474,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,Count Substrings That Differ by One Character,count-substrings-that-differ-by-one-character,FALSE,Medium,861,282,Algorithms,0.715,1638,FALSE,Hash Table;String;Dynamic Programming;,FALSE,FALSE,71.47053914,21407,29953,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Count Sorted Vowel Strings,count-sorted-vowel-strings,FALSE,Medium,3136,68,Algorithms,0.773,1641,FALSE,Dynamic Programming;,TRUE,FALSE,77.34572168,144346,186624,46.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Furthest Building You Can Reach,furthest-building-you-can-reach,FALSE,Medium,3912,84,Algorithms,0.483,1642,FALSE,Array;Greedy;Heap (Priority Queue);,TRUE,FALSE,48.25975958,105103,217785,46.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Lowest Common Ancestor of a Binary Tree II,lowest-common-ancestor-of-a-binary-tree-ii,TRUE,Medium,498,24,Algorithms,0.592,1644,TRUE,Tree;Depth-First Search;Binary Tree;,FALSE,FALSE,59.23895336,52728,89008,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Minimum Deletions to Make Character Frequencies Unique,minimum-deletions-to-make-character-frequencies-unique,FALSE,Medium,3046,48,Algorithms,0.592,1647,FALSE,String;Greedy;Sorting;,TRUE,FALSE,59.22023768,159913,270027,63.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Sell Diminishing-Valued Colored Balls,sell-diminishing-valued-colored-balls,FALSE,Medium,879,337,Algorithms,0.306,1648,FALSE,Array;Math;Binary Search;Greedy;Sorting;Heap (Priority Queue);,FALSE,FALSE,30.59042479,32874,107464,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,TRUE,Medium,1078,36,Algorithms,0.773,1650,TRUE,Hash Table;Tree;Binary Tree;,FALSE,FALSE,77.26148419,150245,194463,29.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,Minimum Deletions to Make String Balanced,minimum-deletions-to-make-string-balanced,FALSE,Medium,943,29,Algorithms,0.586,1653,FALSE,String;Dynamic Programming;Stack;,FALSE,FALSE,58.60867113,29091,49633,32.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,FALSE,Medium,1099,208,Algorithms,0.285,1654,FALSE,Array;Dynamic Programming;Breadth-First Search;,FALSE,FALSE,28.54368369,29540,103493,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Determine if Two Strings Are Close,determine-if-two-strings-are-close,FALSE,Medium,770,43,Algorithms,0.542,1657,FALSE,Hash Table;String;Sorting;,TRUE,FALSE,54.18595458,42491,78417,17.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Minimum Operations to Reduce X to Zero,minimum-operations-to-reduce-x-to-zero,FALSE,Medium,3687,80,Algorithms,0.376,1658,FALSE,Array;Hash Table;Binary Search;Sliding Window;Prefix Sum;,TRUE,FALSE,37.58942215,103566,275519,46.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,Correct a Binary Tree,correct-a-binary-tree,TRUE,Medium,194,29,Algorithms,0.726,1660,TRUE,Hash Table;Tree;Depth-First Search;Breadth-First Search;Binary Tree;,FALSE,FALSE,72.57442276,12604,17367,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,FALSE,Medium,1626,51,Algorithms,0.67,1663,FALSE,String;Greedy;,TRUE,FALSE,67.04964957,84093,125419,31.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Ways to Make a Fair Array,ways-to-make-a-fair-array,FALSE,Medium,1001,28,Algorithms,0.636,1664,FALSE,Array;Dynamic Programming;,FALSE,FALSE,63.60866228,27346,42991,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,Change the Root of a Binary Tree,change-the-root-of-a-binary-tree,TRUE,Medium,49,131,Algorithms,0.693,1666,TRUE,Tree;Depth-First Search;Binary Tree;,FALSE,FALSE,69.30537353,2644,3815,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,Merge In Between Linked Lists,merge-in-between-linked-lists,FALSE,Medium,1084,151,Algorithms,0.746,1669,FALSE,Linked List;,FALSE,FALSE,74.58278096,60198,80713,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Design Front Middle Back Queue,design-front-middle-back-queue,FALSE,Medium,542,82,Algorithms,0.564,1670,FALSE,Array;Linked List;Design;Queue;Data Stream;,FALSE,FALSE,56.39767882,17591,31191,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,Find the Most Competitive Subsequence,find-the-most-competitive-subsequence,FALSE,Medium,1527,73,Algorithms,0.493,1673,FALSE,Array;Stack;Greedy;Monotonic Stack;,TRUE,FALSE,49.28460824,47742,96870,20.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
